사고년도,시도시군구명,지점명,사고건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
2018,인천광역시 부평구2,인천광역시 부평구 부평동(고기카페 부평점 부근),4,4,0,1,3,0,126.7205115,37.49870151
2018,인천광역시 부평구3,인천광역시 부평구 부평동(부원초입구삼거리 부근),4,4,0,1,3,0,126.7200772,37.50331175
2018,인천광역시 부평구4,인천광역시 부평구 청천동(산곡사거리 부근),4,4,0,0,4,0,126.7090365,37.50847166
2018,인천광역시 서구1,인천광역시 서구 연희동(우미린스트리우스 104동앞 교차로 부근),4,6,0,1,4,1,126.6498659,37.53604713
2018,인천광역시 서구2,인천광역시 서구 연희동(더사랑청라교회 앞 부근),4,4,0,0,3,1,126.6600922,37.53049597
2018,광주광역시 동구1,광주광역시 동구 산수동(통통문화마을 부근),5,6,0,2,4,0,126.9259096,35.15369703
2018,광주광역시 서구1,광주광역시 서구 쌍촌동(상무지구입구사거리 부근),5,5,0,1,4,0,126.8562146,35.14989671
2018,광주광역시 북구1,광주광역시 북구 신안동(전대사거리 부근),4,4,0,1,2,1,126.903432,35.16898494
2018,광주광역시 광산구1,광주광역시 광산구 신가동(하나로마트광주점 앞사거리 부근),7,7,0,4,3,0,126.8189347,35.18416524
2018,광주광역시 광산구2,광주광역시 광산구 소촌동(은성약국 부근),5,5,0,2,3,0,126.7944704,35.14184432
2018,광주광역시 광산구3,광주광역시 광산구 신창동(명성한의원 부근),4,4,0,1,3,0,126.8372766,35.18852648
2018,광주광역시 광산구4,광주광역시 광산구 도산동(장록교종점 부근),4,4,0,1,3,0,126.7859742,35.13587424
2018,대전광역시 동구1,대전광역시 동구 가양동(동부네거리 부근),5,5,0,0,5,0,127.4418393,36.35184491
2018,대전광역시 동구2,대전광역시 동구 원동(원동네거리 부근),4,4,0,2,2,0,127.4355519,36.32699892
2018,대전광역시 동구3,대전광역시 동구 용전동(SK에너지 행복두배주유소 부근),4,4,0,2,2,0,127.4325062,36.35077713
2018,대전광역시 서구1,대전광역시 서구 둔산동(목련네거리 부근),7,7,0,1,5,1,127.3898131,36.34922937
2018,대전광역시 서구2,대전광역시 서구 만년동(만년네거리 부근),6,6,0,4,2,0,127.3782714,36.3649788
2018,대전광역시 서구3,대전광역시 서구 둔산동(삼천교네거리 부근),5,5,0,2,3,0,127.4013918,36.34903356
2018,대전광역시 서구4,대전광역시 서구 둔산동(시청역네거리 부근),4,4,0,1,3,0,127.387563,36.35139315
2018,대전광역시 유성구1,대전광역시 유성구 봉명동(스승의공원 부근),7,7,0,2,4,1,127.3423669,36.35656406
2018,대전광역시 대덕구1,대전광역시 대덕구 법동(대덕프라자 앞사거리 부근),4,4,0,2,2,0,127.4289326,36.37101282
2018,대전광역시 대덕구2,대전광역시 대덕구 오정동(오정네거리 부근),4,4,0,1,3,0,127.4149452,36.35839483
2018,대전광역시 대덕구3,대전광역시 대덕구 읍내동(읍내네거리 부근),4,4,0,1,3,0,127.420447,36.37310986
2018,울산광역시 중구1,울산광역시 중구 복산동(복산사거리 부근),6,7,0,5,2,0,129.3347044,35.56360722
2018,울산광역시 중구2,울산광역시 중구 옥교동(안국한의원 부근),5,5,0,3,1,1,129.3235346,35.55548819
2018,울산광역시 중구3,울산광역시 중구 반구동(울산연합의원 부근),5,5,0,2,3,0,129.342424,35.55894379
2018,울산광역시 중구4,울산광역시 중구 약사동(병영오거리 부근),4,4,0,3,1,0,129.3445265,35.56854631
2018,울산광역시 중구5,울산광역시 중구 반구동(강변e편한세상아파트 101동 부근),4,4,0,2,2,0,129.3484847,35.55449427
2018,울산광역시 남구1,울산광역시 남구 신정동(KBS사거리 부근),5,5,0,0,5,0,129.3249702,35.54524049
2018,울산광역시 남구2,울산광역시 남구 무거동(신복로터리 부근),4,4,0,2,2,0,129.2631823,35.54977712
2018,울산광역시 남구3,울산광역시 남구 신정동(신정공원 부근),4,4,0,0,4,0,129.3166059,35.54826444
2018,울산광역시 북구1,울산광역시 북구 명촌동(명촌대교 부근),5,5,0,2,2,1,129.3551935,35.54402386
2018,경기도 수원시 장안구1,경기도 수원시 장안구 연무동(퉁소바위사거리 부근),5,5,0,2,3,0,127.0283228,37.29214492
2018,경기도 수원시 장안구2,경기도 수원시 장안구 정자동(북수원신용협동조합 정자지점 부근),5,5,0,2,1,2,126.9990236,37.29355004
2018,경기도 수원시 장안구3,경기도 수원시 장안구 파장동(명진한의원 부근),5,5,0,1,3,1,126.9943263,37.30586706
2018,경기도 수원시 장안구4,경기도 수원시 장안구 정자동(정자사거리 부근),5,5,0,1,3,1,127.0032733,37.29089768
2018,경기도 수원시 장안구5,경기도 수원시 장안구 조원동(운동장사거리 부근),4,4,0,0,4,0,127.0093863,37.29545444
2018,경기도 수원시 권선구1,경기도 수원시 권선구 권선동(농수산시장사거리 부근),5,5,0,2,2,1,127.0314129,37.25776905
2018,경기도 수원시 권선구2,경기도 수원시 권선구 금곡동(가람한의원 부근),4,4,0,2,2,0,126.9416967,37.27390183
2018,경기도 수원시 권선구3,경기도 수원시 권선구 세류동(미영아파트정문 부근),4,4,0,0,2,2,127.0130989,37.24799182
2018,경기도 수원시 팔달구1,경기도 수원시 팔달구 인계동(동수원사거리 부근),6,6,0,0,4,2,127.0319644,37.27798049
2018,경기도 수원시 팔달구2,경기도 수원시 팔달구 인계동(문화의전당사거리 부근),4,4,0,1,3,0,127.0381454,37.26013341
2018,경기도 수원시 팔달구3,경기도 수원시 팔달구 화서동(화서문로터리 부근),4,4,0,0,4,0,127.0069374,37.28609056
2018,경기도 수원시 영통구1,경기도 수원시 영통구 매탄동(법원사거리 부근),5,5,0,1,3,1,127.0477487,37.27367581
2018,경기도 성남시 수정구1,경기도 성남시 수정구 수진동(모란사거리 부근),5,5,0,2,1,2,127.1286696,37.43365878
2018,경기도 성남시 중원구1,경기도 성남시 중원구 하대원동(모란시장사거리 부근),6,6,0,1,4,1,127.1293454,37.42929347
2018,경기도 의정부시1,경기도 의정부시 의정부동(범골입구사거리 부근),4,4,1,0,3,0,127.0384209,37.73302046
2018,경기도 의정부시2,경기도 의정부시 신곡동(장암초교 부근),4,4,0,1,0,3,127.0584893,37.72664385
2018,경기도 안양시 동안구1,경기도 안양시 동안구 평촌동(목련마을평촌두산6단지아파트입구 부근),5,7,0,4,3,0,126.9576965,37.3879025
2018,경기도 안양시 동안구2,경기도 안양시 동안구 비산동(비산사거리 부근),4,5,0,3,2,0,126.9327272,37.39893532
2018,경기도 부천시1,경기도 부천시 중동(신중동역 부근),7,7,0,3,4,0,126.7762174,37.50298378
2018,경기도 부천시2,경기도 부천시 상동(상동역사거리 부근),7,8,0,2,6,0,126.7533244,37.50624349
2018,경기도 부천시3,경기도 부천시 중동(중동대로사거리 부근),7,7,0,2,3,2,126.7584952,37.50576342
2018,경기도 부천시4,경기도 부천시 상동(중앙사거리 부근),6,6,0,4,2,0,126.7524783,37.50339157
2018,경기도 부천시5,경기도 부천시 중동(여의도순복음 중동교회 부근),6,6,0,2,4,0,126.7720519,37.5035542
2018,경기도 부천시6,경기도 부천시 중동(복사골아파트사거리 부근),6,6,0,2,4,0,126.7674229,37.49567728
2018,경기도 부천시7,경기도 부천시 중동(중앙공원사거리 부근),6,6,0,2,3,1,126.7681556,37.49901587
2018,경기도 부천시8,경기도 부천시 괴안동(홈플러스 부천소사점 부근),6,6,0,2,3,1,126.8138032,37.48539431
2018,경기도 부천시9,경기도 부천시 중동(투다리희망점 앞사거리 부근),5,5,1,2,2,0,126.7696165,37.51057436
2018,경기도 부천시10,경기도 부천시 중동(금강어린이공원 부근),5,5,0,3,1,1,126.7633084,37.50562275
2018,경기도 부천시11,경기도 부천시 내동(약대오거리 부근),5,5,0,1,4,0,126.7750089,37.51454862
2018,경기도 부천시12,경기도 부천시 상동(상동21세기교회 부근),5,5,0,1,3,1,126.756211,37.50917474
2018,경기도 부천시13,경기도 부천시 중동(부명사거리 부근),5,5,0,0,5,0,126.7619008,37.4989824
2018,경기도 부천시14,경기도 부천시 중동(본죽 부천위브더스테이트점 부근),5,5,0,0,4,1,126.778609,37.49793865
2018,경기도 부천시15,경기도 부천시 상동(삼산체육관사거리 부근),4,4,0,2,2,0,126.7418357,37.50638832
2018,경기도 부천시16,경기도 부천시 심곡동(부천대학교사거리 부근),4,4,0,2,1,1,126.7775519,37.49023467
2018,경기도 부천시17,경기도 부천시 심곡동(소방서사거리 부근),4,4,0,1,3,0,126.7797996,37.49411518
2018,경기도 부천시18,경기도 부천시 심곡동(장말삼거리 부근),4,4,0,1,3,0,126.7839198,37.48956851
2018,경기도 부천시19,경기도 부천시 중동(현대자동차 부천서부지점 부근),4,4,0,1,2,1,126.7759359,37.50646707
2018,경기도 광명시1,경기도 광명시 철산동(경찰서삼거리 부근),5,5,0,3,1,1,126.86753,37.47273219
2018,경기도 광명시2,경기도 광명시 소하동(시흥대교교차로 부근),4,4,0,2,2,0,126.8928903,37.45209827
2018,경기도 평택시1,경기도 평택시 비전동(한성아파트사거리 부근),5,5,0,3,2,0,127.0968366,37.00157627
2018,경기도 평택시2,경기도 평택시 비전동(성동초등학교사거리 부근),4,4,0,2,0,2,127.0957476,36.99336799
2018,경기도 평택시3,경기도 평택시 안중읍(롯데리아 평택안중DI점 부근),4,4,0,1,3,0,126.923954,36.9769737
2018,경기도 동두천시1,경기도 동두천시 지행동(지행역 부근),5,5,0,2,2,1,127.0551666,37.89251162
2018,경기도 안산시 상록구1,경기도 안산시 상록구 성포동(터미널사거리 부근),7,8,0,4,4,0,126.8439679,37.31642421
2018,경기도 안산시 상록구2,경기도 안산시 상록구 이동(신반월새마을금고 이동지점 앞사거리 부근),5,5,0,4,1,0,126.8439874,37.30758591
2018,경기도 안산시 상록구3,경기도 안산시 상록구 사동(한대앞역삼거리 부근),5,5,0,3,2,0,126.8526166,37.30903546
2018,경기도 안산시 단원구1,경기도 안산시 단원구 고잔동(안산교 부근),5,5,0,2,3,0,126.8413137,37.3279471
2018,경기도 안산시 단원구2,경기도 안산시 단원구 고잔동(화정교 부근),5,5,0,2,2,1,126.8214695,37.31730519
2018,경기도 안산시 단원구3,경기도 안산시 단원구 고잔동(문화광장사거리 부근),5,5,0,0,4,1,126.8301438,37.31215535
2018,경기도 안산시 단원구4,경기도 안산시 단원구 고잔동(덕성초교사거리 부근),4,4,1,0,2,1,126.8381778,37.32965388
2018,경기도 안산시 단원구5,경기도 안산시 단원구 고잔동(충효입구삼거리 부근),4,4,0,3,1,0,126.8293564,37.32965564
2018,경기도 안산시 단원구6,경기도 안산시 단원구 선부동(차량등록사업소서사거리 부근),4,5,0,2,3,0,126.8068893,37.33440588
2018,경기도 안산시 단원구7,경기도 안산시 단원구 원곡동(원곡지하차도 부근),4,4,0,2,1,1,126.7904657,37.33495423
2018,경기도 안산시 단원구8,경기도 안산시 단원구 고잔동(문화광장공용주차장사거리 부근),4,5,0,1,4,0,126.8292224,37.30790463
2018,경기도 고양시 덕양구1,경기도 고양시 덕양구 행신동(가라뫼사거리 부근),4,4,0,3,1,0,126.8436198,37.61878828
2018,경기도 고양시 덕양구2,경기도 고양시 덕양구 행신동(능곡지하차도위교차로 부근),4,4,0,1,3,0,126.8342699,37.62408812
2018,경기도 고양시 일산동구1,경기도 고양시 일산동구 장항동(강선17단지삼거리 부근),5,6,0,1,3,2,126.761139,37.66324367
2018,경기도 고양시 일산동구2,경기도 고양시 일산동구 장항동(일산동구청사거리 부근),4,4,0,3,1,0,126.7741539,37.65753798
2018,경기도 고양시 일산동구3,경기도 고양시 일산동구 장항동(호수공원제2주차장삼거리 부근),4,5,0,2,2,1,126.7648773,37.66012141
2018,경기도 고양시 일산동구4,경기도 고양시 일산동구 백석동(어린이교통광장사거리 부근),4,4,0,2,2,0,126.7938667,37.64098188
2018,경기도 고양시 일산동구5,경기도 고양시 일산동구 장항동(일산문화공원 부근),4,4,0,2,1,1,126.7697086,37.65822709
2018,경기도 고양시 일산동구6,경기도 고양시 일산동구 장항동(법원공무원교육원 부근),4,5,0,1,3,1,126.7709712,37.64969617
2018,경기도 고양시 일산서구1,경기도 고양시 일산서구 주엽동(주엽역사거리 부근),5,5,0,0,4,1,126.7578129,37.67048744
2018,경기도 고양시 일산서구2,경기도 고양시 일산서구 주엽동(문촌6단지사거리 부근),4,4,0,1,3,0,126.7567583,37.67731281
2018,경기도 구리시1,경기도 구리시 수택동(돌다리사거리 부근),5,6,0,2,4,0,127.1406449,37.60083627
2018,경기도 남양주시1,경기도 남양주시 와부읍(팔당육교 부근),4,7,0,1,5,1,127.2548521,37.54104893
2018,경기도 오산시1,경기도 오산시 오산동(오산우체국 부근),6,6,0,2,4,0,127.0700467,37.14887728
2018,경기도 오산시2,경기도 오산시 오산동(오산시민회관 부근),5,6,0,1,3,2,127.0709028,37.15541393
2018,경기도 시흥시1,경기도 시흥시 정왕동(정왕역앞 부근),7,7,0,2,4,1,126.7402581,37.35218809
2018,경기도 시흥시2,경기도 시흥시 정왕동(수자원공사앞 부근),6,6,0,3,2,1,126.7535468,37.33730836
2018,경기도 시흥시3,경기도 시흥시 정왕동(정왕1교사거리 부근),5,5,1,2,2,0,126.7483524,37.34021957
2018,경기도 시흥시4,경기도 시흥시 정왕동(오토큐 정왕점 부근),5,5,0,5,0,0,126.7433731,37.34480284
2018,경기도 시흥시5,경기도 시흥시 정왕동(시흥소방서 부근),4,4,0,2,2,0,126.7387048,37.34951753
2018,경기도 군포시1,경기도 군포시 산본동(한얼공원삼거리 부근),4,5,0,3,2,0,126.9346566,37.36617965
2018,경기도 하남시1,경기도 하남시 덕풍동(덕풍골입구삼거리 부근),5,6,0,3,3,0,127.2007139,37.53227833
2018,경기도 하남시2,"경기도 하남시 덕풍동(
IBK기업은행 하남지점 부근)",5,6,0,3,2,1,127.2051339,37.54233405
2018,경기도 용인시 기흥구1,경기도 용인시 기흥구 마북동(마북삼거리 부근),6,6,0,2,3,1,127.110097,37.29534156
2018,경기도 파주시1,경기도 파주시 야당동(한빛지하차도 부근),4,4,1,2,1,0,126.7594612,37.70428824
2018,강원도 춘천시1,강원도 춘천시 우두동(사우사거리 부근),4,4,0,0,4,0,127.728385,37.90149915
2018,강원도 춘천시2,강원도 춘천시 효자동(가람약국 부근),3,3,1,1,1,0,127.7316386,37.8706972
2018,강원도 원주시1,강원도 원주시 원동(천주교원주교구청 부근),5,5,0,3,1,1,127.9533855,37.34609228
2018,강원도 원주시2,강원도 원주시 학성동(우산철교사거리 부근),4,4,0,1,2,1,127.939683,37.36032237
2018,강원도 원주시3,강원도 원주시 개운동(향교사거리 부근),3,3,1,1,1,0,127.9524831,37.33988127
2018,충청북도 청주시 상당구1,충청북도 청주시 상당구 남문로2가동(GS25남문로점 부근),7,7,1,3,3,0,127.4893714,36.63221191
2018,충청북도 청주시 서원구1,충청북도 청주시 서원구 모충동(모충사거리 부근),8,8,1,3,4,0,127.4886345,36.62514914
2018,충청북도 청주시 서원구2,충청북도 청주시 서원구 모충동(SK엔크린 신세계주유소 부근),5,5,0,3,2,0,127.4876084,36.62156737
2018,충청북도 청주시 서원구3,충청북도 청주시 서원구 사직동(사직사거리 부근),5,5,0,2,3,0,127.4790728,36.63533687
